,Datetime,ID,text,username
243,"Sep 30, 2024 · 2:08 PM UTC",1696741320877027329,"🚨 MSFT BLOCK TRADE ALERT 🚨  Received at 2024-09-30 10:08:18 Price: $426.40 | Volume: 730,000 Notional Value: $311,272,000 Exchange: FINRA (Off-Exchange / Dark Pool)  Want these alerts realtime? Join us on Discord: https://www.blocklevels.com $MSFT #MSFT",@BlockLevels
244,"Sep 30, 2024 · 1:59 PM UTC",1564908723910234113,https://www.thelayoff.com/t/1uJlmB4L Microsoft Thread topic: Microsoft Lay Off Hundreds of California Workers #layoff #layoffs $MSFT #microsoft #msft #powerbi #microsoftconsulting #itconsulting #msdynamics #microsoftjobs #redmond 🤖,@TheLayoffBot
245,"Sep 30, 2024 · 1:22 PM UTC",1637077272590188544,"Here is our Options Pricing Model (OPM) for 10/4 expirations... great statistical analysis of ""VALUE"" across the 15 Delta Strikes #TradersHelpingTraders #SPX #SPY #QQQ #IWM #AMZN #AAPL #NVDA #GOOG #MSFT #NFLX #META #TSLA #AMD #MSTR",@VeteranWallSt
246,"Sep 30, 2024 · 1:17 PM UTC",1798373447522820096,"#MSFT $MSFT Bull/Bear Key Price Level for today 9-30-24 is: 427.31 (Bullish above & Bearish below)   Resistance Levels for today 9-30-24 are: R1 429.02, R2 430.72, R3 434.13, R4 437.54, R5 440.95, R6 444.36 Support Levels for today 9-30-24 are: S1 425.6, S2 423.9, S3 420.49, S4 417.08, S5 413.67, S6 410.26  $QQQ #NASDAQ #NASDAQ100 #NQ_F #NVIDIA #QQQ #AAPL $AAPL $TSLA #TSLA $META #META $AMZN #AMZN $NVDA #NVDA $MSFT #MSFT $GOOG $GOOG #AMZN $AMZN #daytrader #daytrading #trading #tradingtips #daytrade #trader #financialfreedom #stocks #stockmarket #investing",@DayTradingGPS
247,"Sep 30, 2024 · 1:08 PM UTC",1567283549954252802,Today’s loss is tomorrow’s lesson.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading,@wallstreetmatt
248,"Sep 30, 2024 · 1:07 PM UTC",1812377723123150848,Your mindset will determine if the market is your friend or enemy.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading,@DayTradeDustin
249,"Sep 30, 2024 · 1:03 PM UTC",1515603196856569856,TESLA/𝗕𝘂𝗹𝗹𝗶𝘀𝗵/𝗪𝗲𝗲𝗸𝗹𝘆 𝗦𝘄𝗶𝗻𝗴/👀 #Nasdaq #TradingView #SPX #DowJones #AAPL #forex #NVDA #NDX #Investing #Stocks #Bitcoin #Trading #NQ_F #AMZN #META #MSFT #GOOGL #DayTrading #NYSE #coin #StockPicks #BTC #News #WallStreet #Finance,@KumO_IK
250,"Sep 30, 2024 · 1:02 PM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
251,"Sep 30, 2024 · 11:09 AM UTC",1349029296489328641,Analyzing Microsoft: Patterns and Profit-Taking Opportunities.   #MSFT #TradingView https://www.tradingview.com/chart/MSFT/qOf7Yos4-Analyzing-Microsoft-Patterns-and-Profit-Taking-Opportunities/,@VaidoVeek
252,"Sep 30, 2024 · 10:32 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
253,"Sep 30, 2024 · 10:04 AM UTC",1637345742343004160,$MSFT has huge stake in OpenAI where its valuation recently skyrocketed and not stopping. OpenAI also launched Strawberry that no other AI would compete at this moment in terms of solving problems in different areas. I wouldn't be surprised if $MSFT reaches $500.  #MSFT,@FinancialInd33
254,"Sep 30, 2024 · 5:02 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
255,"Sep 30, 2024 · 4:02 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
256,"Sep 30, 2024 · 3:43 AM UTC",1734859760829333504,【Meta Smart Glasses Exceed Expectations】  #MSFT #TESLA #META #NVDA #Beigene #Meituan #JD #Tencent #TSLA #BAC #NDAQ #GOOG #TCEHY #BIDU #chinesestocks #hkstocks,@AISTOCKS_UAE
257,"Sep 30, 2024 · 3:30 AM UTC",1734859760829333504,【BlackRock and Microsoft Launch $30 Billion AI Infrastructure Fund】  #MSFT #TESLA #META #NVDA #Beigene #Meituan #JD #Tencent #TSLA #BAC #NDAQ #GOOG #TCEHY #BIDU #chinesestocks #hkstocks,@AISTOCKS_UAE
258,"Sep 30, 2024 · 2:48 AM UTC",1836622079296155649,"Watchlist for this week 👇🏼   $TSLA: showed bullish momentum, closing with an inside day candle.  Key levels: a break above 261 could lead to 270 or even 280.  A drop below 255 could bring it down to 250-242.  Calls above 261  Puts below 255  #SPY #QQQ #NVDA #AAPL #MSFT #AMD",@aqubori_
259,"Sep 30, 2024 · 2:32 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
260,"Sep 30, 2024 · 1:02 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
261,"Sep 30, 2024 · 12:32 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
262,"Sep 29, 2024 · 11:11 PM UTC",1409300043383857158,"$MSFT #MSFT 4H update.  1-2, 1-2 is valid but not by much. Price needs to push up directly from here and clear $433.   If not, this could be a much more complicated countertrend, WXY, invalidating the internal 1-2, and retrace would head to $415 before W2 completion.",@beardedtradr
263,"Sep 29, 2024 · 7:35 PM UTC",1730127312207929344,🚨 #MSFT gets a downgrade from D.A. Davidson. Analyst Gil Luria switches from 'buy' to 'neutral' with a $475 price target. #StockMarket #Tech  Luria thinks #MSFT might have lost its AI edge to #Google and #Amazon. Is the tech giant feeling the heat? 🌡️ #Investing #AIWar  Sources: * https://finance.yahoo.com/m/a6b72497-eca9-3b92-9fd6-e544eec2de25/a-wall-street-analyst-just.html,@lanytek_invest
264,"Sep 29, 2024 · 7:17 PM UTC",1812377723123150848,Never let FOMO drive your trades. Discipline is your edge.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading,@DayTradeDustin
265,"Sep 29, 2024 · 7:16 PM UTC",1567283549954252802,"You can’t control the market, but you can control your risk.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading",@wallstreetmatt
266,"Sep 29, 2024 · 7:44 AM UTC",845400991562285056,Is the American Consumer Tapped Out? Insight into $700B in hidden consumer debt not reported to credit agencies. ⁦@jam_croissant⁩ ⁦@johnauthers⁩ ⁦@AnnTrades⁩ #SPX #QQQ #NVDA #AAPL #MSFT $SPX $QQQ #ES_F #Optiontrading https://www.bloomberg.com/news/videos/2024-09-19/is-the-american-consumer-tapped-out,@PatrickHill1677
267,"Sep 28, 2024 · 10:15 PM UTC",1825668201172066304,$MSFT #MSFT i dont like how it looks.  This is not a good trend to join. Be careful brothers!,@SensatoInversor
268,"Sep 29, 2024 · 2:09 PM UTC",1753552532935266305,$MSFT #MSFT NFA  $SPY  Resistance (R):  431.90-439.39*  436.40-435.24**  444.66-442.71***  Support (S):  426.47-424.27** probably won’t hodl  421.59-419.60*** MUST HODL  📞 with tight SL   415.86-413.10,@UttamMarketJ
269,"Sep 29, 2024 · 2:00 PM UTC",1474146475357712403,3 Genius Stocks in Bill Gates' Portfolio Worth Following Him Into  #BRK-B #DE #MSFT #News https://247wallst.com/investing/2024/09/29/3-genius-stocks-in-bill-gates-portfolio-worth-following-him-into/?utm_source=snapi,@DividendUsa
270,"Sep 29, 2024 · 1:07 PM UTC",1567283549954252802,Success in trading is more about endurance than quick wins.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading,@wallstreetmatt
271,"Sep 29, 2024 · 1:07 PM UTC",1812377723123150848,"Focus on managing your losses, the profits will follow.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading",@DayTradeDustin
272,"Sep 29, 2024 · 12:57 PM UTC",1820471789480218625,🚨 #AI PREDICTS $MSFT COULD FALL 0.88% IN THE NEXT 90 DAYS!  📊 Latest close: $428.020 📉 Predicted value: $424.270 ♦️ Fear/Greed Index: GREED 😏 ⚠️ Consider KEEPING it!  #finance #technicalanalysis #trading #investing #money #MSFT,@BullishBanterS
273,"Sep 29, 2024 · 12:44 PM UTC",1784306281001500672,"THE MAGNIFICENT SEVEN + PINS: ( closed September 27, 2024): Uptrend if  MACD 30,57,27, TRIX,  MA8-21 are dark blue. Downtrend when they change to red. #SPX #SP500 #SPX500 #NYSE #NASDAQ100 #NASDAQ #Stocks #QQQ #dowjones #arkk #META #TSLA #MSFT #AAPL #AMZN #NVDA #GOOGL #PINS #BRK",@Stocks_InColors
274,"Sep 29, 2024 · 12:42 PM UTC",471553155700781056,Need a plan for Alphabet (#Googl) and Microsoft (#MSFT)  Alphabet is significantly opened 2015.           Alphabet #Googl 2023 Revenue 307.39B.   Microsoft has had his business since 1975!   Microsoft #MSFT 2024 Revenue 245.12B    https://www.facebook.com/share/p/afSuEwPM6s15HRe9/,@abhijitdange
275,"Sep 29, 2024 · 7:40 AM UTC",1823396846863073280,🚩 Signs Of Weakness 🚩#tsla #btc #msft #pdd #spy piped.video/WW3AauDNmuw?si… via @YouTube #stockswithjosh #swjgoat #joshnichols #stockstowatch #stockstotrade #stockstobuy,@stockswithjosh
276,"Sep 29, 2024 · 5:32 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
277,"Sep 29, 2024 · 2:22 AM UTC",1801069972413890561,🚩 Signs Of Weakness 🚩#tsla #btc #msft #pdd #spy https://piped.video/WW3AauDNmuw?si=IyMpcn5qIKSJBaNM via @YouTube,@SWJGOAT
278,"Sep 29, 2024 · 2:02 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
279,"Sep 28, 2024 · 11:32 PM UTC",1709039094280388608,Last week Adobe said AI did not generate any profit  now this week #MSFT will be getting slammed Microsoft-backed OpenAI projects $5B loss on $3.7B sales this year😱🤬,@totalwinner69
280,"Sep 28, 2024 · 8:02 PM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
281,"Sep 28, 2024 · 6:55 PM UTC",1812377723123150848,"The market rewards the disciplined, not the emotional.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading",@DayTradeDustin
282,"Sep 28, 2024 · 6:55 PM UTC",1567283549954252802,Your risk management today is your survival tomorrow.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading,@wallstreetmatt
283,"Sep 28, 2024 · 2:31 PM UTC",1812377723123150848,"Consistency isn’t about perfection, it’s about progress.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading",@DayTradeDustin
284,"Sep 28, 2024 · 2:30 PM UTC",1567283549954252802,"Adapt to the market, don’t force your bias.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading",@wallstreetmatt
285,"Sep 28, 2024 · 11:32 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
286,"Sep 28, 2024 · 11:07 AM UTC",1692739599548678145,Are we now also seeing Microsoft #MSFT as part of the GLOBAL PONZI ALLIANCE as well?!?? HOLY CRAP! WHO IS NOT INVOLVED in this MASSIVE Wall Streer CRIMINAL racket????? 🤔🔥🔥🔥,@OuterMutant
287,"Sep 28, 2024 · 10:32 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
288,"Sep 28, 2024 · 5:02 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
289,"Sep 28, 2024 · 3:32 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
290,"Sep 28, 2024 · 2:32 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
291,"Sep 28, 2024 · 2:02 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
292,"Sep 28, 2024 · 12:32 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
293,"Sep 27, 2024 · 9:00 PM UTC",1567283549954252802,"Success in trading is built on small, smart decisions daily.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading",@wallstreetmatt
294,"Sep 27, 2024 · 9:00 PM UTC",1812377723123150848,The market doesn’t owe you anything; earn every win.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc,@DayTradeDustin
295,"Sep 27, 2024 · 4:34 PM UTC",845400991562285056,Negative Divergence RSI Strength Weekly Declines While SPX Surges - Mkt strength is waning as election looms. @jam_croissant @johnauthers @Mayhem4Markets @AnnTrades @HarrisSamaras #NVDA #AAPL #MSFT $SPX $QQQ $VIX #OptionsTrading #ES_F #FOMC #TSLA #stockstofocus,@PatrickHill1677
296,"Sep 27, 2024 · 3:58 PM UTC",1696741320877027329,"🚨 MSFT BLOCK TRADE ALERT 🚨  Received at 2024-09-27 11:58:35 Price: $428.58 | Volume: 612,500 Notional Value: $262,506,781 Exchange: NYSE Chicago  Want these alerts realtime? Join us on Discord: https://www.blocklevels.com $MSFT #MSFT",@BlockLevels
297,"Sep 27, 2024 · 3:57 PM UTC",1696741320877027329,"🚨 MSFT BLOCK TRADE ALERT 🚨  Received at 2024-09-27 11:57:13 Price: $428.83 | Volume: 600,000 Notional Value: $257,299,500 Exchange: FINRA (Off-Exchange / Dark Pool)  Want these alerts realtime? Join us on Discord: https://www.blocklevels.com $MSFT #MSFT",@BlockLevels
298,"Sep 27, 2024 · 3:52 PM UTC",1696741320877027329,"🚨 MSFT BLOCK TRADE ALERT 🚨  Received at 2024-09-27 11:52:44 Price: $429.03 | Volume: 612,500 Notional Value: $262,782,406 Exchange: FINRA (Off-Exchange / Dark Pool)  Want these alerts realtime? Join us on Discord: https://www.blocklevels.com $MSFT #MSFT",@BlockLevels
299,"Sep 27, 2024 · 2:24 PM UTC",1696741320877027329,"🚨 MSFT BLOCK TRADE ALERT 🚨  Received at 2024-09-27 10:24:28 Price: $431.30 | Volume: 770,000 Notional Value: $332,101,000 Exchange: FINRA (Off-Exchange / Dark Pool)  Want these alerts realtime? Join us on Discord: https://www.blocklevels.com $MSFT #MSFT",@BlockLevels
300,"Sep 27, 2024 · 2:11 PM UTC",1307218600089063424,Howto extend the timeline at @MSFTResearch vulns 😂  #msft #bugbounty,@mcdave2k1
301,"Sep 27, 2024 · 2:00 PM UTC",1836772984356233216,"""Life-saving"" funds are about to arrive? Intel (INTC.US) and the United States are rumored to complete US$8.5 billion in chip financing before the end of the year         #Tesla #TeslaFSD #MSFT #NVIDIA #Amazon #Apple #AI",@JeubinaSantos
302,"Sep 27, 2024 · 1:16 PM UTC",1567283549954252802,"If you’re not learning from every trade, you’re doing it wrong.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading",@wallstreetmatt
303,"Sep 27, 2024 · 1:15 PM UTC",1812377723123150848,A clear plan today saves you from emotional trades tomorrow.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading,@DayTradeDustin
304,"Sep 26, 2024 · 10:22 PM UTC",1784306281001500672,"THE MAGNIFICENT SEVEN + PINS: ( closed September 26, 2024): Uptrend if  MACD 30,57,27, TRIX,  MA8-21 are dark blue. Downtrend when they change to red. #SPX #SP500 #SPX500 #NYSE #NASDAQ100 #NASDAQ #Stocks #QQQ #dowjones #arkk #META #TSLA #MSFT #AAPL #AMZN #NVDA #GOOGL #PINS #BRK",@Stocks_InColors
305,"Sep 26, 2024 · 8:46 PM UTC",1713601277471404032,"This is by far one of the worst public image company dramas in forever. A CEO gets fired and by the weekend re-hired with a sobbing board. Within a year almost every co-founder or top manager, resigns, gets fired or pushed over the rails with zero explanation, seriously? #MSFT",@Captionella
